"COUNTRY","Country","VARIABLE","Variable","UNIT","Unit","MEASURE","Measure","TIME","Time","Value","Flag Codes","Flags"
"HUN","Hungary","6_T092","Principals for whom school administration or principal training programme or course were included in their formal education or training before taking up position as principal","PERCENTAGE","Percentage","VAL","Value","2018","2018",40.700001,,
"HUN","Hungary","6_T094","Principals for whom instructional leadership training or course were included in their formal education or training before taking up position as principal","PERCENTAGE","Percentage","VAL","Value","2018","2018",70.599998,,
"HUN","Hungary","7_T012","Teachers who undertook professional development in the last 12 months","PERCENTAGE","Percentage","VAL","Value","2018","2018",94.5,,
"HUN","Hungary","7_T105","Teachers who participated in peer and/or self-observation and coaching as part of a formal school arrangement in the 12 months prior to the survey","PERCENTAGE","Percentage","VAL","Value","2018","2018",51.400002,,
"HUN","Hungary","7_T106","Teachers who participated in a network of teachers formed specifically for the professional development of teachers in the 12 months prior to the survey","PERCENTAGE","Percentage","VAL","Value","2018","2018",29.5,,
"HUN","Hungary","7_T107","Teachers who feel professional development activities in the 12 months prior to the survey had a positive impact on their teaching practices","PERCENTAGE","Percentage","VAL","Value","2018","2018",,"m","Data were collected but subsequently removed for technical reasons (e.g. erroneous translation) as part of the data checking process."
"HUN","Hungary","8_T031","Principals who participated in at least one professional development activity in the 12 months prior to the survey","PERCENTAGE","Percentage","VAL","Value","2018","2018",100,,
"HUN","Hungary","8_T036","Principals who have never received any instructional leadership training","PERCENTAGE","Percentage","VAL","Value","2018","2018",2.9000001,,
"HUN","Hungary","9_T025","Teachers who believe they can help their students to value learning","PERCENTAGE","Percentage","VAL","Value","2018","2018",87,,
"HUN","Hungary","9_T026","Teachers who believe they can help their students to think critically","PERCENTAGE","Percentage","VAL","Value","2018","2018",89.199997,,
"HUN","Hungary","10_T101","Teachers for whom teaching was their first choice as a career","PERCENTAGE","Percentage","VAL","Value","2018","2018",78.900002,,
"HUN","Hungary","10_T102","Teachers who report that influencing the development of children and young people was of 'moderate importance' or 'high importance' in deciding to become a teacher","PERCENTAGE","Percentage","VAL","Value","2018","2018",92.699997,,
"HUN","Hungary","10_T103","Teachers who report that providing a contribution to society was of 'moderate importance' or 'high importance' in deciding to become a teacher","PERCENTAGE","Percentage","VAL","Value","2018","2018",84.400002,,
"HUN","Hungary","11_T096","Teachers who 'agree' or 'strongly agree' that teachers and students usually get on well with each other","PERCENTAGE","Percentage","VAL","Value","2018","2018",96.5,,
"HUN","Hungary","11_T097","Principals reporting that intimidation or bullying among students occurred at least weekly in their school","PERCENTAGE","Percentage","VAL","Value","2018","2018",10.2,,
"HUN","Hungary","12_T053","Teachers reporting a high level of need for professional development in student behaviour and classroom management","PERCENTAGE","Percentage","VAL","Value","2018","2018",13.1,,
"HUN","Hungary","12_T054","Teachers who 'agree' or 'strongly agree' that they lose quite a lot of time because of students interrupting the lessons","PERCENTAGE","Percentage","VAL","Value","2018","2018",23.299999,,
"HUN","Hungary","12_T055","Teachers for whom 'student behaviour and classroom management' was included in their formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",75.800003,,
"HUN","Hungary","12_T056","Teachers who felt 'well prepared' or 'very well prepared' for student behaviour and classroom management","PERCENTAGE","Percentage","VAL","Value","2018","2018",80.800003,,
"HUN","Hungary","12_T058","Teachers who feel that they can control disruptive behaviour in the classroom","PERCENTAGE","Percentage","VAL","Value","2018","2018",93,,
"HUN","Hungary","13_T013","Teachers reporting a high level of need for professional development in ICT skills for teaching","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","13_T013","Teachers reporting a high level of need for professional development in ICT skills for teaching","PERCENTAGE","Percentage","VAL","Value","2018","2018",20.5,,
"HUN","Hungary","13_T037","Principals reporting shortage or inadequacy of digital technology for instruction","PERCENTAGE","Percentage","VAL","Value","2018","2018",36.099998,,
"HUN","Hungary","13_T038","Teachers who 'frequently' or 'always' let students use ICT  for projects or class work","PERCENTAGE","Percentage","VAL","Value","2018","2018",48.099998,,
"HUN","Hungary","13_T039","Teachers for whom the 'use of ICT for teaching' was included in their formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",51.400002,,
"HUN","Hungary","13_T040","Teachers who felt 'well prepared' or 'very well prepared' for the use of ICT for teaching","PERCENTAGE","Percentage","VAL","Value","2018","2018",65.699997,,
"HUN","Hungary","14_T042","Teachers who feel they can cope with the challenges of a multicultural classroom 'quite a bit' or 'a lot' in teaching a culturally diverse class","PERCENTAGE","Percentage","VAL","Value","2018","2018",83.599998,,
"HUN","Hungary","14_T043","Teachers reporting a high level of need for professional development in teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","14_T043","Teachers reporting a high level of need for professional development in teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","VAL","Value","2018","2018",12.6,,
"HUN","Hungary","14_T044","Teachers teaching in classes with more than 10% of students whose first language is different from the language of instruction","PERCENTAGE","Percentage","VAL","Value","2018","2018",2,,
"HUN","Hungary","14_T045","Teachers for whom 'teaching in a multicultural or multilingual setting' was included in their formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",18.5,,
"HUN","Hungary","14_T046","Teachers who felt 'well prepared' or 'very well prepared' for teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","VAL","Value","2018","2018",27.6,,
"HUN","Hungary","15_T014","Teachers reporting a high level of need for professional development in teaching students with special needs","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","15_T014","Teachers reporting a high level of need for professional development in teaching students with special needs","PERCENTAGE","Percentage","VAL","Value","2018","2018",22,,
"HUN","Hungary","15_T048","Principals reporting a shortage of teachers with competence in teaching students with special needs","PERCENTAGE","Percentage","VAL","Value","2018","2018",35.200001,,
"HUN","Hungary","15_T049","Teachers teaching in classes with more than 10% of special needs students","PERCENTAGE","Percentage","VAL","Value","2018","2018",21,,
"HUN","Hungary","15_T050","Teachers for whom the 'teaching in a mixed-ability setting' was included in their formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",71.300003,,
"HUN","Hungary","15_T051","Teachers who felt 'well prepared' or 'very well prepared' for teaching in a mixed-ability setting","PERCENTAGE","Percentage","VAL","Value","2018","2018",76,,
"HUN","Hungary","16_T027","Teachers who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","16_T027","Teachers who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","VAL","Value","2018","2018",11.8,,
"HUN","Hungary","16_T028","Teachers who are, all in all, satisfied with their job","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","16_T028","Teachers who are, all in all, satisfied with their job","PERCENTAGE","Percentage","VAL","Value","2018","2018",88.099998,,
"HUN","Hungary","16_T166","Teachers who are satisfied with the salary they receive for their work","PERCENTAGE","Percentage","VAL","Value","2018","2018",27.5,,
"HUN","Hungary","16_T167","Teachers who, apart from their salary, are satisfied with the terms of their teaching contract/employment","PERCENTAGE","Percentage","VAL","Value","2018","2018",39.599998,,
"HUN","Hungary","17_T007","Principals who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","17_T007","Principals who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","VAL","Value","2018","2018",20.799999,,
"HUN","Hungary","17_T008","Principals who are, all in all, satisfied with their job","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"HUN","Hungary","17_T008","Principals who are, all in all, satisfied with their job","PERCENTAGE","Percentage","VAL","Value","2018","2018",94.300003,,
"HUN","Hungary","17_T185","Principals who are satisfied with the salary they receive for their work","PERCENTAGE","Percentage","VAL","Value","2018","2018",35.099998,,
"HUN","Hungary","17_T186","Principals who, apart from their salary, are satisfied with the terms of their teaching contract/employment","PERCENTAGE","Percentage","VAL","Value","2018","2018",49.099998,,
"HUN","Hungary","18_T168","Teachers employed on a permanent contract","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
